source_url,old_path,new_path,status
https://adfin.com/changelog/syncing-edits-on-approved-xero-invoices,/changelog/syncing-edits-on-approved-xero-invoices,/changelog/syncing-edits-on-approved-xero-invoices,no change
https://adfin.com/changelog/syncing-overpayments-prepayments-and-customer-credit-changes,/changelog/syncing-overpayments-prepayments-and-customer-credit-changes,/changelog/syncing-overpayments-prepayments-and-customer-credit-changes,no change
https://adfin.com/changelog/add-tags-to-your-customers,/changelog/add-tags-to-your-customers,/changelog/add-tags-to-your-customers,no change
https://adfin.com/changelog/take-a-payment-from-anyone-with-the-reusable-payment-link,/changelog/take-a-payment-from-anyone-with-the-reusable-payment-link,/changelog/take-a-payment-from-anyone-with-the-reusable-payment-link,no change
https://adfin.com/changelog/our-new-transactions-dashboard-is-here,/changelog/our-new-transactions-dashboard-is-here,/changelog/our-new-transactions-dashboard-is-here,no change
https://adfin.com/changelog/the-payout-dashboard-is-now-live,/changelog/the-payout-dashboard-is-now-live,/changelog/the-payout-dashboard-is-now-live,no change
https://adfin.com/changelog/track-customers-and-revenue-by-office,/changelog/track-customers-and-revenue-by-office,/changelog/track-customers-and-revenue-by-office,no change
https://adfin.com/changelog/track-revenue-with-tracking-categories,/changelog/track-revenue-with-tracking-categories,/changelog/track-revenue-with-tracking-categories,no change
https://adfin.com/changelog/unique-invoice-numbers,/changelog/unique-invoice-numbers,/changelog/unique-invoice-numbers,no change
https://adfin.com/changelog/unmark-invoices-as-paid,/changelog/unmark-invoices-as-paid,/changelog/unmark-invoices-as-paid,no change
https://adfin.com/changelog/updated-settings-layout,/changelog/updated-settings-layout,/changelog/updated-settings-layout,no change
https://adfin.com/changelog/upgraded-activities-to-stay-on-top-of-what-needs-your-attention,/changelog/upgraded-activities-to-stay-on-top-of-what-needs-your-attention,/changelog/upgraded-activities-to-stay-on-top-of-what-needs-your-attention,no change
https://adfin.com/changelog/upload-invoice-using-any-csv,/changelog/upload-invoice-using-any-csv,/changelog/upload-invoice-using-any-csv,no change
https://adfin.com/changelog/view-dso-and-days-overdue-to-spot-your-good-and-bad-payers,/changelog/view-dso-and-days-overdue-to-spot-your-good-and-bad-payers,/changelog/view-dso-and-days-overdue-to-spot-your-good-and-bad-payers,no change
https://adfin.com/changelog/use-statements-as-another-reminder-for-customers-to-pay,/changelog/use-statements-as-another-reminder-for-customers-to-pay,/changelog/use-statements-as-another-reminder-for-customers-to-pay,no change
https://adfin.com/changelog/collect-invoice-payments-from-any-customer-with-the-payment-portal,/changelog/collect-invoice-payments-from-any-customer-with-the-payment-portal,/changelog/collect-invoice-payments-from-any-customer-with-the-payment-portal,no change
https://adfin.com/changelog/user-roles-to-control-who-can-do-what-in-adfin,/changelog/user-roles-to-control-who-can-do-what-in-adfin,/changelog/user-roles-to-control-who-can-do-what-in-adfin,no change
https://adfin.com/changelog/review-sessions,/changelog/review-sessions,/changelog/review-sessions,no change
https://adfin.com/changelog/preview-the-next-workflow-steps-for-an-invoice,/changelog/preview-the-next-workflow-steps-for-an-invoice,/changelog/preview-the-next-workflow-steps-for-an-invoice,no change
https://adfin.com/changelog/void-and-delete-invoices,/changelog/void-and-delete-invoices,/changelog/void-and-delete-invoices,no change
https://adfin.com/changelog/void-invoices-hidden-by-default,/changelog/void-invoices-hidden-by-default,/changelog/void-invoices-hidden-by-default,no change
https://adfin.com/changelog/specify-precisely-which-invoices-are-imported-from-xero-to-adfin,/changelog/specify-precisely-which-invoices-are-imported-from-xero-to-adfin,/changelog/specify-precisely-which-invoices-are-imported-from-xero-to-adfin,no change
https://adfin.com/changelog/your-control-centre-to-track-performance-and-get-paid-faster,/changelog/your-control-centre-to-track-performance-and-get-paid-faster,/changelog/your-control-centre-to-track-performance-and-get-paid-faster,no change
https://adfin.com/changelog/creditcontrol,/changelog/creditcontrol,/changelog/creditcontrol,no change
https://adfin.com/changelog/june-useablity-updates,/changelog/june-useablity-updates,/changelog/june-useablity-updates,no change
https://adfin.com/changelog/take-card-payments-over-the-phone,/changelog/take-card-payments-over-the-phone,/changelog/take-card-payments-over-the-phone,no change
https://adfin.com/changelog/automated-late-payment-fees,/changelog/automated-late-payment-fees,/changelog/automated-late-payment-fees,no change
https://adfin.com/changelog/customer-agents-with-personalised-chasing,/changelog/customer-agents-with-personalised-chasing,/changelog/customer-agents-with-personalised-chasing,no change
https://adfin.com/changelog/customer-agents,/changelog/customer-agents,/changelog/customer-agents,no change
https://adfin.com/changelog/cancel-a-direct-debit-mandate-while-payments-are-being-collected,/changelog/cancel-a-direct-debit-mandate-while-payments-are-being-collected,/changelog/cancel-a-direct-debit-mandate-while-payments-are-being-collected,no change
https://adfin.com/changelog/bulk-payments-from-customer-statements,/changelog/bulk-payments-from-customer-statements,/changelog/bulk-payments-from-customer-statements,no change
https://adfin.com/changelog/take-phone-payments-for-multiple-invoices,/changelog/take-phone-payments-for-multiple-invoices,/changelog/take-phone-payments-for-multiple-invoices,no change
https://adfin.com/open-positions/ai-software-engineer,/open-positions/ai-software-engineer,/careers/ai-software-engineer,moves
https://adfin.com/open-positions/commercial-associate,/open-positions/commercial-associate,/careers/commercial-associate,moves
https://adfin.com/open-positions/software-engineer-backend-iasi,/open-positions/software-engineer-backend-iasi,/careers/software-engineer-backend-iasi,moves
https://adfin.com/open-positions/software-engineer-backend-full-stack,/open-positions/software-engineer-backend-full-stack,/careers/software-engineer-backend-full-stack,moves
https://adfin.com/case-studies/gascoynes-accountancy,/case-studies/gascoynes-accountancy,/case-studies/gascoynes-accountancy,no change
https://adfin.com/case-studies/jumpstart,/case-studies/jumpstart,/case-studies/jumpstart,no change
https://adfin.com/case-studies/helpbox-uk,/case-studies/helpbox-uk,/case-studies/helpbox-uk,no change
https://adfin.com/case-studies/pillow-may,/case-studies/pillow-may,/case-studies/pillow-may,no change
https://adfin.com/case-studies/nuvo-accountancy,/case-studies/nuvo-accountancy,/case-studies/nuvo-accountancy,no change
https://adfin.com/blog,/blog,/resources/blog,moves
https://adfin.com/events,/events,/resources/events,moves
https://adfin.com/blog/insights,/blog/insights,/resources/blog,moves - category page retired
https://adfin.com/blog/success-stories,/blog/success-stories,/resources/blog,moves - category page retired
https://adfin.com/blog/life-at-adfin,/blog/life-at-adfin,/resources/blog,moves - category page retired
https://adfin.com/blog/product-and-tips,/blog/product-and-tips,/resources/blog,moves - category page retired
https://adfin.com/integration-pages,/integration-pages,/integrations,moves
https://adfin.com/careers,/careers,,"NO DESTINATION - staging /careers is the Open Positions item template, no careers landing page exists"
https://adfin.com/changelog,/changelog,,NO DESTINATION - staging has the Changelogs item template at /changelog but no listing page
https://adfin.com/faq,/faq,,"NO DESTINATION - staging /faqs is the FAQs item template, not a static FAQ page"
